dataset,instance,num_nodes,mean_cpu_time_seconds
chao,p4.2.a.txt,100,0.8335769500117749
chao,p4.2.b.txt,100,1.603259000054095
chao,p4.2.c.txt,100,3.480167150089983
chao,p4.2.d.txt,100,4.792920249979943
chao,p4.2.e.txt,100,6.4281002499046735
chao,p4.2.f.txt,100,8.370399849954993
chao,p4.2.g.txt,100,8.755479099985678
chao,p4.2.h.txt,100,10.013559650047682
chao,p4.2.i.txt,100,14.760703500069212
chao,p4.2.j.txt,100,12.118966599926353
chao,p4.2.k.txt,100,10.864056050020736
chao,p4.2.l.txt,100,18.33624614990549
chao,p4.2.m.txt,100,16.918839699937962
chao,p4.2.n.txt,100,14.932634899916593
chao,p4.2.o.txt,100,14.173309800040442
chao,p4.2.p.txt,100,13.904059550026432
chao,p4.2.q.txt,100,14.479473500046879
chao,p4.2.r.txt,100,12.387809399981052
chao,p4.2.s.txt,100,11.584547800011933
chao,p4.2.t.txt,100,9.78196064993972
chao,p4.3.a.txt,100,0.11921714997151867
chao,p4.3.b.txt,100,0.13879040000028908
chao,p4.3.c.txt,100,0.5391615499393083
chao,p4.3.d.txt,100,5.358188100042753
chao,p4.3.e.txt,100,1.9729074000497349
chao,p4.3.f.txt,100,3.283804600010626
chao,p4.3.g.txt,100,17.69787114992505
chao,p4.3.h.txt,100,5.053389300010167
chao,p4.3.i.txt,100,6.0996430000523105
chao,p4.3.j.txt,100,7.099555899971165
chao,p4.3.k.txt,100,7.807127600070089
chao,p4.3.l.txt,100,8.576095399970654
chao,p4.3.m.txt,100,8.927101150038652
chao,p4.3.n.txt,100,9.7106293499819
chao,p4.3.o.txt,100,9.306060299975798
chao,p4.3.p.txt,100,9.55280440003844
chao,p4.3.q.txt,100,10.163046000059694
chao,p4.3.r.txt,100,10.009217150043696
chao,p4.3.s.txt,100,9.839633599971421
chao,p4.3.t.txt,100,8.18143155000871
chao,p4.4.a.txt,100,0.11953200009884313
chao,p4.4.b.txt,100,0.11557234998326749
chao,p4.4.c.txt,100,0.1279508500592783
chao,p4.4.d.txt,100,0.13319274998502806
chao,p4.4.e.txt,100,1.8963261999888346
chao,p4.4.f.txt,100,0.6135731499525718
chao,p4.4.g.txt,100,3.8862640000879765
chao,p4.4.h.txt,100,1.2466240499634296
chao,p4.4.i.txt,100,6.997099199972581
chao,p4.4.j.txt,100,2.140233799989801
chao,p4.4.k.txt,100,10.862273850070778
chao,p4.4.l.txt,100,3.0030111000523902
chao,p4.4.m.txt,100,3.655764000082854
chao,p4.4.n.txt,100,4.029687450034544
chao,p4.4.o.txt,100,4.526684349984862
chao,p4.4.p.txt,100,4.787444499961566
chao,p4.4.q.txt,100,6.285434250079561
chao,p4.4.r.txt,100,8.7447282000212
chao,p4.4.s.txt,100,9.42741079989355
chao,p4.4.t.txt,100,9.851034700113814
chao,p5.2.a.txt,66,0.16782769991550595
chao,p5.2.b.txt,66,0.2708068499341607
chao,p5.2.c.txt,66,0.5237316500279121
chao,p5.2.d.txt,66,0.9560517999925651
chao,p5.2.e.txt,66,1.535302449890878
chao,p5.2.f.txt,66,2.6568053999799304
chao,p5.2.g.txt,66,3.665278750064317
chao,p5.2.h.txt,66,4.515022499894258
chao,p5.2.i.txt,66,7.338198249984998
chao,p5.2.j.txt,66,6.061038000101689
chao,p5.2.k.txt,66,6.2793078000540845
chao,p5.2.l.txt,66,6.713643950002734
chao,p5.2.m.txt,66,6.59630505007226
chao,p5.2.n.txt,66,9.120108850009274
chao,p5.2.o.txt,66,5.994342599995434
chao,p5.2.p.txt,66,4.987969150010031
chao,p5.2.q.txt,66,4.6934391001123
chao,p5.2.r.txt,66,4.916711500030942
chao,p5.2.s.txt,66,4.885278849978931
chao,p5.2.t.txt,66,5.089315600052942
chao,p5.2.u.txt,66,5.008072199940216
chao,p5.2.v.txt,66,5.156616699940059
chao,p5.2.w.txt,66,5.268211550021078
chao,p5.2.x.txt,66,5.1963691499549896
chao,p5.2.y.txt,66,5.056204549968243
chao,p5.2.z.txt,66,4.947864049987402
chao,p5.3.a.txt,66,0.11043860000791028
chao,p5.3.b.txt,66,0.12540734995855018
chao,p5.3.c.txt,66,0.14438815001631156
chao,p5.3.d.txt,66,0.23996225005248562
chao,p5.3.e.txt,66,0.5398895500111394
chao,p5.3.f.txt,66,1.4980542499688454
chao,p5.3.g.txt,66,1.3328554501058534
chao,p5.3.h.txt,66,5.495329800003674
chao,p5.3.i.txt,66,2.740191299992148
chao,p5.3.j.txt,66,5.8521154500194825
chao,p5.3.k.txt,66,9.941757549881004
chao,p5.3.l.txt,66,12.656681949971244
chao,p5.3.m.txt,66,15.370464099978562
chao,p5.3.n.txt,66,13.589405949926004
chao,p5.3.o.txt,66,17.12112134997733
chao,p5.3.p.txt,66,18.03404275001958
chao,p5.3.q.txt,66,17.25907485000789
chao,p5.3.r.txt,66,17.151142900052946
chao,p5.3.s.txt,66,17.690537499962375
chao,p5.3.t.txt,66,20.418896450079046
chao,p5.3.u.txt,66,16.327895150054246
chao,p5.3.v.txt,66,17.4447531500482
chao,p5.3.w.txt,66,19.57340125000337
chao,p5.3.x.txt,66,19.88351319998037
chao,p5.3.y.txt,66,20.930785249976907
chao,p5.3.z.txt,66,20.924456299981102
chao,p5.4.a.txt,66,0.10837395000271499
chao,p5.4.b.txt,66,0.11154675000580028
chao,p5.4.c.txt,66,0.12786979996599257
chao,p5.4.d.txt,66,0.13673244987148792
chao,p5.4.e.txt,66,0.2032282499712892
chao,p5.4.f.txt,66,0.3209444500389509
chao,p5.4.g.txt,66,0.8012284500873648
chao,p5.4.h.txt,66,1.4901886499137618
chao,p5.4.i.txt,66,1.2712483999785036
chao,p5.4.j.txt,66,2.2315637498977594
chao,p5.4.k.txt,66,5.232623849995434
chao,p5.4.l.txt,66,2.683513300085906
chao,p5.4.m.txt,66,7.131393549963832
chao,p5.4.n.txt,66,10.61578825005563
chao,p5.4.o.txt,66,12.143272750079632
chao,p5.4.p.txt,66,13.849094549950678
chao,p5.4.q.txt,66,14.512487749976572
chao,p5.4.r.txt,66,15.437049499945715
chao,p5.4.s.txt,66,17.414882949960884
chao,p5.4.t.txt,66,18.278031199995894
chao,p5.4.u.txt,66,17.840136100014206
chao,p5.4.v.txt,66,18.495641149987932
chao,p5.4.w.txt,66,20.023953550087754
chao,p5.4.x.txt,66,18.41392670001369
chao,p5.4.y.txt,66,18.305251199984923
chao,p5.4.z.txt,66,30.827852600021288
chao,p6.2.a.txt,64,0.138342649966944
chao,p6.2.b.txt,64,0.16235100000631064
chao,p6.2.c.txt,64,0.18722459994023666
chao,p6.2.d.txt,64,2.416452800098341
chao,p6.2.e.txt,64,6.2694822999765165
chao,p6.2.f.txt,64,3.7632857500575483
chao,p6.2.g.txt,64,4.956152950122487
chao,p6.2.h.txt,64,6.241956300043967
chao,p6.2.i.txt,64,7.018450050090905
chao,p6.2.j.txt,64,7.241098049969878
chao,p6.2.k.txt,64,7.294222750002518
chao,p6.2.l.txt,64,8.005727649957407
chao,p6.2.m.txt,64,7.282299449900165
chao,p6.2.n.txt,64,7.2284051500028
chao,p6.3.a.txt,64,0.12317365000490099
chao,p6.3.b.txt,64,0.13583699997980148
chao,p6.3.c.txt,64,0.18302235001465306
chao,p6.3.d.txt,64,0.13553034991491586
chao,p6.3.e.txt,64,0.15828025003429502
chao,p6.3.f.txt,64,0.12899750005453825
chao,p6.3.g.txt,64,2.673575200024061
chao,p6.3.h.txt,64,8.225146749988198
chao,p6.3.i.txt,64,12.636128100042697
chao,p6.3.j.txt,64,3.730124599940609
chao,p6.3.k.txt,64,21.0512528999825
chao,p6.3.l.txt,64,26.29572230001213
chao,p6.3.m.txt,64,25.674409049970564
chao,p6.3.n.txt,64,15.74007955007255
chao,p6.4.a.txt,64,0.10261319996789098
chao,p6.4.b.txt,64,0.10285495006246492
chao,p6.4.c.txt,64,0.10073134989943355
chao,p6.4.d.txt,64,0.10277894994942471
chao,p6.4.e.txt,64,0.10187455010600388
chao,p6.4.f.txt,64,0.10327059996780008
chao,p6.4.g.txt,64,0.10728369996650144
chao,p6.4.h.txt,64,0.1110182999400422
chao,p6.4.i.txt,64,0.10510894982144237
chao,p6.4.j.txt,64,2.519988549989648
chao,p6.4.k.txt,64,0.9647743998793885
chao,p6.4.l.txt,64,6.725521299871616
chao,p6.4.m.txt,64,8.186940350045916
chao,p6.4.n.txt,64,2.2247637000400573
chao,p7.2.a.txt,102,0.11556870001368225
chao,p7.2.b.txt,102,0.3496704500284977
chao,p7.2.c.txt,102,0.3834703500033356
chao,p7.2.d.txt,102,0.7755934999440797
chao,p7.2.e.txt,102,1.031065699935425
chao,p7.2.f.txt,102,1.7295010499074124
chao,p7.2.g.txt,102,2.379041399981361
chao,p7.2.h.txt,102,3.3639979499857873
chao,p7.2.i.txt,102,4.2268135001068
chao,p7.2.j.txt,102,4.79802515002666
chao,p7.2.k.txt,102,5.334475449984893
chao,p7.2.l.txt,102,5.880346449906938
chao,p7.2.m.txt,102,6.15649719996145
chao,p7.2.n.txt,102,6.203955700038932
chao,p7.2.o.txt,102,6.30864470009692
chao,p7.2.p.txt,102,6.325680250010919
chao,p7.2.q.txt,102,6.390073000104167
chao,p7.2.r.txt,102,6.287172399926931
chao,p7.2.s.txt,102,6.390126799989957
chao,p7.2.t.txt,102,6.15685010002926
chao,p7.3.a.txt,102,0.12390514998696744
chao,p7.3.b.txt,102,0.14569635008228943
chao,p7.3.c.txt,102,0.31685655005276203
chao,p7.3.d.txt,102,0.49893404997419566
chao,p7.3.e.txt,102,2.4704066500416957
chao,p7.3.f.txt,102,0.7042062499094754
chao,p7.3.g.txt,102,1.0289966500131413
chao,p7.3.h.txt,102,3.8853434000047855
chao,p7.3.i.txt,102,5.771763999946415
chao,p7.3.j.txt,102,2.176479499961715
chao,p7.3.k.txt,102,2.76996224996401
chao,p7.3.l.txt,102,3.4184394999756478
chao,p7.3.m.txt,102,3.926644900056999
chao,p7.3.n.txt,102,4.3526969499653205
chao,p7.3.o.txt,102,4.755353049898986
chao,p7.3.p.txt,102,5.398122999991756
chao,p7.3.q.txt,102,5.998502349946648
chao,p7.3.r.txt,102,5.8712836999911815
chao,p7.3.s.txt,102,6.0411759000853635
chao,p7.3.t.txt,102,6.1308599499752745
chao,p7.4.a.txt,102,0.11151040002005175
chao,p7.4.b.txt,102,0.11381920002168044
chao,p7.4.c.txt,102,0.12107475008815527
chao,p7.4.d.txt,102,0.21248770004604012
chao,p7.4.e.txt,102,0.22599390003597364
chao,p7.4.f.txt,102,0.5168804000131786
chao,p7.4.g.txt,102,0.5593222498428077
chao,p7.4.h.txt,102,2.8190112001029775
chao,p7.4.i.txt,102,0.8569314000196755
chao,p7.4.j.txt,102,3.4235965500120074
chao,p7.4.k.txt,102,6.41653220000444
chao,p7.4.l.txt,102,1.6953284498886205
chao,p7.4.m.txt,102,8.80272535001859
chao,p7.4.n.txt,102,10.622671599965543
chao,p7.4.o.txt,102,12.863325450045522
chao,p7.4.p.txt,102,3.291553750052117
chao,p7.4.q.txt,102,3.8657887000590563
chao,p7.4.r.txt,102,18.331042100151535
chao,p7.4.s.txt,102,19.590165600006003
chao,p7.4.t.txt,102,5.018375949992333
dang,bier127_gen1_m2.txt,128,26.29973179998342
dang,bier127_gen1_m3.txt,128,34.04128070001025
dang,bier127_gen2_m2.txt,128,7.825889299972914
dang,bier127_gen2_m3.txt,128,33.96897644997807
dang,bier127_gen2_m4.txt,128,7.864360400068108
dang,bier127_gen3_m2.txt,128,7.97267494990956
dang,bier127_gen3_m3.txt,128,7.803150899999309
dang,bier127_gen3_m4.txt,128,7.625160599942319
dang,cmt101c_m3.txt,102,26.290033199999016
dang,cmt151b_m3.txt,152,36.707607300020754
dang,cmt151c_m2.txt,152,40.93211679998785
dang,cmt151c_m3.txt,152,50.617693899956066
dang,cmt151c_m4.txt,152,50.05136580008548
dang,cmt200b_m2.txt,201,142.09873455006164
dang,cmt200b_m3.txt,201,133.256602700043
dang,cmt200b_m4.txt,201,44.15184525004588
dang,cmt200c_m2.txt,201,60.46955174993491
dang,cmt200c_m3.txt,201,121.88795629999368
dang,cmt200c_m4.txt,201,67.3068569500465
dang,eil101b_m3.txt,102,6.175850649946369
dang,eil101c_m2.txt,102,7.125156550027896
dang,eil101c_m3.txt,102,7.48164964991156
dang,gil262_gen1_m3.txt,263,10.813642600027379
dang,gil262_gen1_m4.txt,263,4.502795800101012
dang,gil262_gen2_m2.txt,263,65.10036209999816
dang,gil262_gen2_m3.txt,263,31.841365150001366
dang,gil262_gen3_m2.txt,263,61.24294605007162
dang,gil262_gen3_m4.txt,263,13.966498599911574
dang,gil262a_m2.txt,251,193.136255099962
dang,gil262a_m4.txt,251,12.075582600024063
dang,gil262b_m2.txt,251,185.9034075999516
dang,gil262b_m3.txt,251,49.42926345008891
dang,gil262b_m4.txt,251,39.17830245004734
dang,gil262c_m2.txt,251,209.6470592499827
dang,gil262c_m3.txt,251,28.13435084995581
dang,gil262c_m4.txt,251,28.171729899884667
dang,gr229_gen1_m4.txt,230,26.24683014996117
dang,gr229_gen2_m3.txt,230,26.854697700066026
dang,gr229_gen2_m4.txt,230,25.835683949990198
dang,gr229_gen3_m3.txt,230,25.88528749992838
dang,gr229_gen3_m4.txt,230,26.693415599991567
dang,kroA150_gen2_m2.txt,151,15.235033499950077
dang,kroA150_gen3_m3.txt,151,8.041470300056972
dang,kroA200_gen1_m4.txt,201,8.437892349960748
dang,kroB200_gen1_m2.txt,201,21.922701350064017
dang,kroB200_gen2_m2.txt,201,22.341638049983885
dang,kroB200_gen2_m4.txt,201,9.04052025009878
dang,kroB200_gen3_m2.txt,201,22.671771250024904
dang,kroB200_gen3_m3.txt,201,13.984939649875741
dang,lin318_gen1_m2.txt,319,44.86537065001903
dang,lin318_gen1_m3.txt,319,46.334822549892124
dang,lin318_gen2_m2.txt,319,58.84908170008566
dang,lin318_gen2_m3.txt,319,72.7648102499661
dang,lin318_gen3_m2.txt,319,60.23998975002905
dang,lin318_gen3_m4.txt,319,35.94776345003629
dang,pr136_gen1_m2.txt,137,37.01499680004781
dang,pr136_gen2_m2.txt,137,8.355359700100962
dang,pr264_gen1_m4.txt,265,12.625294299970847
dang,pr264_gen2_m2.txt,265,15.624413749959785
dang,pr264_gen2_m3.txt,265,15.407485150091816
dang,pr264_gen2_m4.txt,265,12.272134199971333
dang,pr264_gen3_m3.txt,265,27.108714400033932
dang,pr299_gen1_m2.txt,300,18.7809775499627
dang,pr299_gen1_m3.txt,300,13.390279700106476
dang,pr299_gen1_m4.txt,300,10.730016899993643
dang,pr299_gen2_m3.txt,300,11.727478249988053
dang,pr299_gen2_m4.txt,300,13.840209950110875
dang,pr299_gen3_m2.txt,300,39.91792620008346
dang,pr299_gen3_m3.txt,300,21.55169134994503
dang,pr299_gen3_m4.txt,300,18.445917950069997
dang,rat195_gen2_m2.txt,196,15.127605350047816
dang,rat195_gen3_m3.txt,196,11.530856849858537
dang,rd400_gen1_m2.txt,401,26.401489850017242
dang,rd400_gen1_m3.txt,401,26.65446485002758
dang,rd400_gen1_m4.txt,401,25.0872963500442
dang,rd400_gen2_m2.txt,401,26.75829814997269
dang,rd400_gen2_m3.txt,401,27.502088049950544
dang,rd400_gen2_m4.txt,401,25.33477844990557
dang,rd400_gen3_m2.txt,401,26.588593799970113
dang,rd400_gen3_m3.txt,401,26.573205100081395
dang,rd400_gen3_m4.txt,401,25.193076899973676
dang,ts225_gen2_m2.txt,226,14.100606299878564
vansteenwegen,bier127_gen1_m2.txt,128,26.759182349895127
vansteenwegen,bier127_gen1_m3.txt,128,34.38649045006605
vansteenwegen,bier127_gen2_m2.txt,128,7.90301345003536
vansteenwegen,bier127_gen2_m3.txt,128,34.38935259997379
vansteenwegen,bier127_gen2_m4.txt,128,7.842451450007502
vansteenwegen,bier127_gen3_m2.txt,128,7.821462800027803
vansteenwegen,bier127_gen3_m3.txt,128,7.8983064001076855
vansteenwegen,bier127_gen3_m4.txt,128,7.772351400053594
vansteenwegen,cmt101c_m3.txt,102,26.545270050002728
vansteenwegen,cmt151b_m3.txt,152,36.76689345005434
vansteenwegen,cmt151c_m2.txt,152,40.567892999970354
vansteenwegen,cmt151c_m3.txt,152,41.12819490005495
vansteenwegen,cmt151c_m4.txt,152,41.118177599972114
vansteenwegen,cmt200b_m2.txt,201,55.03383660002146
vansteenwegen,cmt200b_m3.txt,201,51.41694915003609
vansteenwegen,cmt200b_m4.txt,201,39.6689038000186
vansteenwegen,cmt200c_m2.txt,201,54.97655725001823
vansteenwegen,cmt200c_m3.txt,201,54.34404890000587
vansteenwegen,cmt200c_m4.txt,201,53.98257905006176
vansteenwegen,eil101b_m3.txt,102,5.298836250090972
vansteenwegen,eil101c_m2.txt,102,6.417948150017764
vansteenwegen,eil101c_m3.txt,102,6.321501949976664
vansteenwegen,gil262_gen1_m3.txt,263,9.118344699963927
vansteenwegen,gil262_gen1_m4.txt,263,3.993301349983085
vansteenwegen,gil262_gen2_m2.txt,263,16.63545644993428
vansteenwegen,gil262_gen2_m3.txt,263,9.274745850008912
vansteenwegen,gil262_gen3_m2.txt,263,16.49996814999031
vansteenwegen,gil262_gen3_m4.txt,263,4.085096049995627
vansteenwegen,gil262a_m2.txt,251,65.44843329995638
vansteenwegen,gil262a_m4.txt,251,3.776106500008609
vansteenwegen,gil262b_m2.txt,251,72.89565605006646
vansteenwegen,gil262b_m3.txt,251,15.460680000076536
vansteenwegen,gil262b_m4.txt,251,16.84797465003794
vansteenwegen,gil262c_m2.txt,251,75.05993470002431
vansteenwegen,gil262c_m3.txt,251,15.24410815013107
vansteenwegen,gil262c_m4.txt,251,15.512925649876706
vansteenwegen,gr229_gen1_m4.txt,230,14.495517699921038
vansteenwegen,gr229_gen2_m3.txt,230,15.658064700022805
vansteenwegen,gr229_gen2_m4.txt,230,19.751360800117254
vansteenwegen,gr229_gen3_m3.txt,230,17.980233250011224
vansteenwegen,gr229_gen3_m4.txt,230,15.972863699949812
vansteenwegen,kroA150_gen2_m2.txt,151,11.522351749998052
vansteenwegen,kroA150_gen3_m3.txt,151,5.464162350108381
vansteenwegen,kroA200_gen1_m4.txt,201,6.264859699935187
vansteenwegen,kroB200_gen1_m2.txt,201,14.18661664990941
vansteenwegen,kroB200_gen2_m2.txt,201,14.21490579994861
vansteenwegen,kroB200_gen2_m4.txt,201,7.024380350019783
vansteenwegen,kroB200_gen3_m2.txt,201,14.228448599926196
vansteenwegen,kroB200_gen3_m3.txt,201,7.9610944500309415
vansteenwegen,pr136_gen1_m2.txt,137,43.63354549999349
vansteenwegen,pr136_gen2_m2.txt,137,10.185314949892927
vansteenwegen,pr264_gen1_m4.txt,265,12.110418450029101
vansteenwegen,pr264_gen2_m2.txt,265,15.019181699957699
vansteenwegen,pr264_gen2_m3.txt,265,15.16344350000145
vansteenwegen,pr264_gen2_m4.txt,265,12.082639150088653
vansteenwegen,pr264_gen3_m3.txt,265,25.421585550007876
vansteenwegen,pr299_gen1_m2.txt,300,18.274902900040615
vansteenwegen,pr299_gen1_m3.txt,300,10.40652739990037
vansteenwegen,pr299_gen1_m4.txt,300,10.485747350030579
vansteenwegen,pr299_gen2_m3.txt,300,12.334302249888424
vansteenwegen,pr299_gen2_m4.txt,300,9.97423145006178
vansteenwegen,pr299_gen3_m2.txt,300,22.224828649952542
vansteenwegen,pr299_gen3_m3.txt,300,12.354828199895564
vansteenwegen,pr299_gen3_m4.txt,300,9.61714324989589
vansteenwegen,rat195_gen2_m2.txt,196,15.529865399992559
vansteenwegen,rat195_gen3_m3.txt,196,12.253150050004479
vansteenwegen,ts225_gen2_m2.txt,226,16.95332440006314
